claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
CLM2653,44,F,1,84,25305,0,1,Own,71276,2023-10-13,Friday,Parking Lot,2,1,91,Broker,0,6,Compact,20316,White,17217,6702,500,2814,14,11,N
CLM2654,58,F,0,3,29144,0,0,Own,48459,2022-01-22,Saturday,Local,5,0,3,Phone,1,7,Large,74741,Blue,4641,932,1500,1995,58,13,Y
CLM2655,79,M,1,69,140910,1,1,Rent,45411,2022-06-21,Tuesday,Local,3,0,60,Broker,0,4,Compact,31238,White,40091,17387,500,950,93,7,N
CLM2656,27,F,1,70,136042,1,1,Rent,64979,2023-03-09,Thursday,Highway,1,0,34,Online,0,1,Medium,69551,White,37855,17334,500,2248,48,10,N
CLM2657,82,M,1,23,107694,0,0,Own,31747,2023-12-25,Monday,Highway,2,1,13,Phone,1,8,Large,16282,Blue,34831,18215,2000,1556,43,4,N
CLM2658,62,M,1,82,57488,1,1,Own,77505,2023-08-30,Wednesday,Parking Lot,0,1,5,Broker,0,11,Compact,6374,Silver,22826,12686,1500,852,59,12,N
CLM2659,54,F,0,81,83572,1,1,Rent,26631,2023-03-08,Wednesday,Local,3,0,12,Broker,0,3,Compact,54630,Blue,20144,7381,1500,2344,24,8,N
CLM2660,46,M,0,60,97735,1,0,Own,21569,2023-01-02,Monday,Local,3,0,78,Online,0,12,Compact,26649,Black,19195,5014,1000,2927,40,0,N
CLM2661,43,F,1,30,61274,1,0,Rent,48718,2023-09-02,Saturday,Local,2,0,61,Online,0,13,Compact,16537,Silver,31401,4637,1000,2809,70,10,N
CLM2662,73,F,1,55,83444,1,0,Own,18360,2022-12-09,Friday,Parking Lot,5,1,22,Online,0,11,Medium,44587,Silver,45550,27214,2000,903,5,1,N
CLM2663,50,M,0,80,143938,0,1,Rent,84861,2022-11-17,Thursday,Local,4,0,71,Phone,1,6,Compact,25264,White,20121,2646,1500,2139,30,5,Y
CLM2664,63,M,1,9,64133,0,0,Own,54867,2022-10-20,Thursday,Parking Lot,4,1,12,Broker,0,8,Compact,71220,Blue,28164,10419,1500,2175,66,13,N
CLM2665,33,F,1,89,42412,1,0,Rent,45862,2023-12-03,Sunday,Local,5,0,30,Broker,0,4,Compact,38655,Blue,45688,20876,1000,2724,67,9,N
CLM2666,55,M,0,23,125812,0,0,Own,95916,2023-07-11,Tuesday,Local,5,1,38,Online,0,4,Compact,38485,Black,37433,15738,500,2951,77,3,N
CLM2667,52,M,0,9,105799,0,0,Rent,94856,2023-01-02,Monday,Local,3,1,5,Phone,0,7,Medium,56965,White,2237,704,2000,1245,73,6,N
CLM2668,55,F,1,98,116529,0,1,Rent,88347,2022-08-07,Sunday,Highway,0,1,14,Online,1,14,Large,54615,Black,6760,1275,500,1919,28,6,N
CLM2669,77,M,1,32,24793,1,0,Own,60528,2022-08-27,Saturday,Highway,2,0,28,Broker,1,8,Large,31998,Black,4468,756,1000,2694,58,3,Y
CLM2670,20,M,0,90,72136,1,0,Own,38962,2022-12-15,Thursday,Highway,0,1,92,Phone,0,11,Medium,71786,White,14264,7033,500,2290,50,3,N
CLM2671,47,F,0,73,23816,0,0,Rent,45916,2023-09-25,Monday,Highway,5,1,53,Broker,1,6,Medium,70364,Red,14157,2446,1500,2982,28,8,Y
CLM2672,38,F,0,89,140474,1,1,Rent,89386,2023-08-12,Saturday,Local,1,1,28,Broker,0,6,Large,39422,White,33731,7221,2000,2099,48,5,N
CLM2673,45,F,0,24,96000,1,0,Rent,58514,2022-09-13,Tuesday,Parking Lot,4,0,95,Phone,0,3,Compact,53960,Black,14708,4071,1500,848,73,6,N
CLM2674,19,M,1,34,55377,1,1,Rent,35734,2022-05-26,Thursday,Parking Lot,2,1,7,Online,0,6,Compact,33875,Red,24226,4985,1000,1487,68,6,N
CLM2675,19,M,1,24,87262,0,0,Own,69633,2023-10-28,Saturday,Highway,3,0,31,Broker,0,8,Compact,63602,Blue,14764,5609,2000,2000,33,7,Y
CLM2676,55,M,0,12,41663,1,1,Own,15951,2022-10-17,Monday,Parking Lot,1,0,7,Phone,0,1,Large,28060,Silver,2020,719,500,2793,67,10,Y
CLM2677,52,M,0,84,68298,1,0,Rent,29565,2022-01-10,Monday,Parking Lot,1,1,19,Broker,1,0,Medium,57485,White,20124,2584,2000,1305,33,2,N
CLM2678,52,M,0,80,73804,0,0,Rent,36261,2023-05-06,Saturday,Local,3,1,16,Broker,0,4,Medium,25180,Red,47335,12845,1000,1947,30,9,Y
CLM2679,36,M,0,42,140823,1,1,Own,42161,2023-10-24,Tuesday,Highway,3,0,90,Phone,0,5,Large,65361,Silver,9300,1326,1500,565,10,9,N
CLM2680,67,F,0,18,98346,0,0,Own,83524,2022-11-02,Wednesday,Highway,3,1,96,Phone,1,3,Large,14533,White,48576,23282,1500,2414,90,12,Y
CLM2681,61,F,1,46,80188,0,1,Rent,56576,2023-04-17,Monday,Highway,2,0,14,Broker,1,5,Medium,14515,Red,21193,3223,1500,2924,57,4,N
CLM2682,55,M,1,18,65594,0,1,Rent,10016,2023-07-29,Saturday,Local,2,0,63,Phone,1,6,Medium,19450,Black,2473,919,1000,1568,88,7,N
CLM2683,66,F,1,10,21946,0,1,Own,31943,2023-09-09,Saturday,Local,4,1,77,Phone,1,12,Compact,79712,Black,30866,17846,1500,660,27,7,N
CLM2684,62,M,0,46,141625,1,0,Rent,95061,2022-01-06,Thursday,Local,3,0,66,Broker,0,12,Compact,72581,Silver,26336,4320,1000,2288,40,4,N
CLM2685,34,M,1,10,147852,0,0,Rent,46516,2023-02-02,Thursday,Local,2,0,24,Broker,0,14,Medium,66240,Silver,42798,18141,1500,2461,42,3,N
CLM2686,20,F,0,91,116878,1,0,Rent,69481,2023-01-20,Friday,Parking Lot,2,0,100,Online,1,6,Compact,74131,Blue,2267,473,1500,1705,67,9,N
CLM2687,49,M,0,46,87762,1,1,Own,14388,2023-01-10,Tuesday,Local,2,1,53,Online,0,1,Medium,77852,Blue,3843,1721,1500,675,28,5,N
CLM2688,18,M,0,96,123283,0,0,Own,59577,2022-12-20,Tuesday,Parking Lot,5,0,69,Broker,1,11,Medium,34698,Blue,30150,17880,1000,543,27,2,N
CLM2689,49,M,0,100,113580,0,0,Own,38842,2022-05-28,Saturday,Highway,2,0,1,Broker,1,3,Medium,45794,Silver,42787,21490,500,2131,17,0,Y
CLM2690,22,F,0,13,128773,1,1,Rent,51119,2022-10-21,Friday,Local,0,1,16,Broker,0,9,Medium,79279,White,8391,3719,1500,1890,95,2,N
CLM2691,69,F,0,93,139952,1,1,Rent,72740,2022-03-01,Tuesday,Highway,1,0,74,Broker,1,6,Compact,78396,Blue,14425,2166,2000,835,63,8,N
CLM2692,76,F,1,65,74869,0,1,Rent,82024,2022-04-08,Friday,Parking Lot,3,1,47,Online,1,8,Large,67323,Red,25718,6802,1500,2728,45,4,N
CLM2693,51,M,1,39,35941,0,0,Rent,78971,2023-12-09,Saturday,Parking Lot,4,0,39,Broker,0,5,Medium,12444,Red,26755,15387,1000,2747,19,4,N
CLM2694,75,M,0,93,81971,0,0,Own,56059,2023-09-20,Wednesday,Local,3,0,92,Broker,1,7,Compact,42202,Blue,28700,7399,1500,2376,82,8,Y
CLM2695,42,M,0,35,99944,1,1,Own,50785,2023-10-15,Sunday,Highway,5,1,8,Online,1,3,Compact,75561,Red,38126,14796,1500,2073,75,10,N
CLM2696,24,M,0,46,125274,0,0,Own,19593,2023-02-16,Thursday,Highway,2,0,13,Phone,1,1,Large,16036,White,29561,7389,1000,2592,24,7,N
CLM2697,70,M,0,46,118591,0,1,Own,77852,2022-03-03,Thursday,Parking Lot,5,0,73,Online,1,6,Compact,32204,Blue,2265,678,2000,2901,28,7,N
CLM2698,84,M,0,30,53379,0,1,Own,74102,2023-03-28,Tuesday,Local,0,0,16,Phone,0,0,Medium,64469,Black,31253,4504,500,516,47,13,N
CLM2699,45,F,0,46,50632,1,0,Own,48493,2022-08-13,Saturday,Highway,0,1,35,Phone,1,10,Compact,30939,Red,47880,12291,2000,990,19,4,N
CLM2700,84,M,0,15,50158,0,0,Rent,98992,2022-10-25,Tuesday,Parking Lot,5,0,64,Broker,1,14,Large,30390,White,46858,26564,1500,1961,76,2,N
CLM2701,31,M,1,19,56735,0,1,Rent,76358,2022-08-10,Wednesday,Highway,0,0,97,Phone,1,7,Compact,41656,White,30665,7235,500,1704,71,5,N
CLM2702,25,M,0,16,89529,0,0,Own,28982,2023-10-05,Thursday,Parking Lot,0,0,9,Broker,0,2,Large,35173,Black,38525,10821,2000,2054,62,1,N
CLM2703,30,M,1,17,96687,1,0,Rent,61570,2023-01-10,Tuesday,Local,3,1,83,Phone,0,8,Medium,20151,White,11330,5870,2000,2651,98,6,N
CLM2704,63,F,0,93,23709,0,0,Rent,34110,2022-08-02,Tuesday,Highway,3,0,52,Online,0,8,Large,32394,Blue,11316,1896,2000,2908,18,4,N
CLM2705,72,F,0,53,140788,1,0,Rent,61747,2022-07-06,Wednesday,Parking Lot,1,1,51,Online,0,7,Medium,60387,Silver,26226,5100,1500,2255,99,11,N
CLM2706,64,F,0,68,148798,0,0,Rent,35931,2022-09-21,Wednesday,Local,0,1,60,Online,1,11,Medium,54954,Red,26276,4523,1000,2509,55,1,N
CLM2707,21,F,0,18,76558,0,1,Rent,47487,2023-08-04,Friday,Highway,0,1,54,Online,0,6,Large,9758,Silver,46806,18425,1000,1918,75,1,N
CLM2708,46,F,1,63,75604,0,1,Rent,47039,2022-08-16,Tuesday,Highway,2,0,85,Phone,1,1,Medium,39030,Red,6731,2773,1000,849,59,6,N
CLM2709,20,F,1,82,45960,1,0,Rent,20247,2022-03-28,Monday,Parking Lot,5,1,29,Phone,0,14,Medium,31038,White,28770,7248,2000,2705,46,9,Y
CLM2710,84,F,1,37,115321,1,1,Rent,69341,2022-10-23,Sunday,Local,1,1,72,Broker,0,13,Medium,73071,Blue,25721,13264,1500,2495,50,12,N
CLM2711,24,M,1,32,61280,1,0,Rent,99694,2023-07-30,Sunday,Local,5,1,76,Broker,1,12,Medium,28810,Blue,45124,8507,500,1032,62,2,N
CLM2712,30,F,1,80,107986,0,1,Rent,26303,2023-11-10,Friday,Local,2,0,93,Online,0,9,Medium,47707,Blue,15465,5632,2000,2558,1,0,N
CLM2713,47,M,1,36,49553,0,0,Own,18301,2023-03-13,Monday,Highway,0,1,33,Broker,1,11,Compact,53848,Red,3042,1073,2000,896,86,10,N
CLM2714,62,F,0,46,39668,0,0,Rent,50285,2022-01-19,Wednesday,Parking Lot,2,1,46,Phone,0,13,Compact,67970,White,30907,3923,1000,2770,51,2,N
CLM2715,39,M,1,72,101440,1,1,Own,37774,2022-12-31,Saturday,Parking Lot,3,1,43,Phone,0,6,Medium,47586,Silver,15864,4440,2000,2145,30,5,N
CLM2716,43,M,0,36,36318,0,1,Rent,62810,2023-12-12,Tuesday,Highway,3,0,24,Broker,0,12,Compact,66800,Silver,6406,2116,2000,2644,51,9,Y
CLM2717,38,F,0,57,47428,1,0,Own,68491,2023-09-05,Tuesday,Local,4,1,77,Phone,0,9,Medium,14926,Silver,45508,25622,1000,2225,72,6,N
CLM2718,36,F,1,76,88737,1,1,Own,74668,2023-03-01,Wednesday,Parking Lot,2,1,4,Online,0,8,Medium,71877,White,14981,1519,2000,2737,27,1,N
CLM2719,66,M,1,63,100483,0,0,Own,82053,2023-07-20,Thursday,Parking Lot,4,0,8,Phone,1,1,Medium,76521,White,40715,10766,500,2951,81,3,N
CLM2720,80,M,1,68,24509,1,1,Rent,12500,2022-07-17,Sunday,Highway,2,0,48,Phone,1,9,Large,59551,Silver,17683,6661,2000,2406,54,3,Y
CLM2721,55,F,1,45,71025,0,1,Own,98022,2023-11-18,Saturday,Local,4,0,50,Broker,0,8,Large,47732,Silver,12055,1394,2000,1125,22,2,N
CLM2722,22,F,0,62,42360,1,1,Own,97941,2023-11-24,Friday,Highway,0,0,94,Broker,0,0,Large,48322,Black,21704,8625,1000,2417,48,4,N
CLM2723,44,F,1,89,27322,0,1,Rent,45911,2023-05-16,Tuesday,Local,3,1,46,Phone,1,1,Medium,71918,Silver,22780,4470,1500,1742,42,13,N
CLM2724,50,F,0,77,137282,1,1,Own,87665,2023-10-18,Wednesday,Highway,3,0,65,Online,0,11,Large,34402,White,42527,19910,2000,2248,94,9,N
CLM2725,35,M,0,19,117681,1,1,Rent,40027,2023-04-25,Tuesday,Highway,1,0,71,Broker,0,2,Compact,53777,Black,20146,6318,2000,1314,30,7,N
CLM2726,21,M,0,12,125623,0,0,Rent,13573,2023-05-21,Sunday,Highway,1,0,11,Online,1,4,Large,10060,Black,46610,14558,2000,2993,86,12,Y
CLM2727,29,F,0,2,143591,1,1,Rent,45744,2023-03-24,Friday,Parking Lot,3,1,67,Broker,0,13,Medium,55294,Silver,47172,15563,1000,2108,26,0,N
CLM2728,34,F,0,69,69851,1,0,Rent,52861,2022-05-11,Wednesday,Highway,4,1,24,Phone,1,4,Medium,46472,White,36455,4377,2000,2465,48,6,Y
CLM2729,57,M,0,12,82391,1,0,Own,12221,2022-02-14,Monday,Local,4,1,26,Online,0,8,Large,28612,Red,13530,5142,2000,2119,20,7,N
CLM2730,56,F,1,34,86345,1,0,Rent,62878,2023-03-28,Tuesday,Parking Lot,0,0,31,Phone,0,10,Large,5036,Red,33402,19641,1500,2581,71,11,N
CLM2731,70,M,1,13,100573,0,1,Rent,29039,2023-12-07,Thursday,Parking Lot,5,1,47,Broker,1,7,Large,37919,Blue,48025,10457,1000,1099,43,0,Y
CLM2732,72,M,1,35,40846,0,1,Own,39152,2023-08-05,Saturday,Highway,3,0,50,Broker,0,3,Large,31188,White,46000,7014,500,1539,82,1,N
CLM2733,60,M,0,33,26406,0,1,Own,72678,2023-07-12,Wednesday,Parking Lot,4,1,17,Online,0,6,Medium,77681,White,39695,18192,1500,2529,54,8,N
CLM2734,39,M,1,75,62585,1,0,Own,44638,2022-06-15,Wednesday,Local,0,1,48,Broker,1,0,Medium,43221,White,35595,15480,1500,1967,62,6,N
CLM2735,78,M,0,66,36088,1,1,Rent,41001,2023-11-06,Monday,Local,0,0,78,Phone,0,14,Large,9739,Blue,31158,11113,500,1716,22,10,N
CLM2736,54,M,0,91,29906,1,1,Rent,33814,2023-10-10,Tuesday,Highway,5,1,50,Phone,1,2,Large,61153,White,31571,12226,2000,508,46,5,N
CLM2737,24,F,1,12,72169,0,1,Own,82928,2023-11-21,Tuesday,Local,2,0,40,Broker,1,12,Compact,16766,Blue,23711,8533,1500,1823,50,10,N
CLM2738,23,F,1,19,25778,1,1,Own,45059,2023-07-17,Monday,Parking Lot,1,0,2,Online,0,13,Compact,65661,White,44352,14556,1500,2084,28,5,N
CLM2739,58,F,0,37,89222,0,0,Rent,11642,2023-01-17,Tuesday,Highway,1,0,9,Online,0,5,Medium,55375,Blue,33078,18126,2000,946,92,5,N
CLM2740,50,F,1,16,60326,0,1,Rent,88807,2023-08-25,Friday,Local,1,1,9,Online,1,14,Medium,13250,Silver,42418,19123,2000,1288,79,4,Y
CLM2741,60,M,1,86,109579,1,1,Rent,12976,2022-09-16,Friday,Parking Lot,3,0,86,Online,0,10,Medium,27623,White,24806,5662,1000,1771,62,5,Y
CLM2742,45,M,0,76,46507,1,1,Own,20687,2022-09-04,Sunday,Highway,1,1,58,Online,0,4,Medium,49291,Blue,49296,21198,2000,2122,13,6,N
CLM2743,66,M,1,73,25361,0,1,Rent,90174,2022-06-14,Tuesday,Local,1,1,47,Broker,1,12,Compact,15916,Red,10509,2246,2000,2215,40,10,N
CLM2744,19,M,1,36,106700,0,0,Own,22410,2022-02-04,Friday,Parking Lot,1,0,91,Online,0,7,Compact,70951,Blue,34475,15208,1500,846,37,11,N
CLM2745,21,F,0,24,121261,0,0,Rent,66068,2023-12-07,Thursday,Parking Lot,5,0,23,Phone,1,1,Medium,7583,White,26628,8248,500,2158,4,0,Y
CLM2746,59,M,0,33,109851,1,1,Own,44482,2022-05-05,Thursday,Local,3,1,19,Broker,1,4,Large,39754,Blue,37312,3770,1000,1954,75,10,N
CLM2747,57,M,1,78,106934,0,1,Own,42691,2023-05-31,Wednesday,Parking Lot,4,1,41,Online,0,4,Medium,8883,Silver,32712,3687,1000,1565,29,4,N
CLM2748,49,M,1,45,141910,0,0,Own,85652,2023-03-06,Monday,Parking Lot,3,0,44,Online,0,4,Compact,73324,Black,33149,3441,1000,2040,63,12,N
CLM2749,69,F,1,66,59974,0,1,Rent,52448,2023-02-15,Wednesday,Highway,3,0,53,Online,1,14,Compact,54934,Blue,32668,10583,500,1081,92,3,N
CLM2750,34,F,0,35,102299,0,0,Rent,54933,2022-12-21,Wednesday,Local,1,0,7,Broker,1,14,Compact,8774,Red,30018,16648,1000,2606,10,6,N
CLM2751,29,F,0,80,87117,1,1,Own,89602,2023-11-03,Friday,Local,2,1,89,Broker,1,13,Compact,27129,Black,31845,17894,1500,1464,61,5,N
CLM2752,72,F,0,2,86764,0,1,Own,62930,2023-05-13,Saturday,Parking Lot,0,0,15,Online,0,4,Medium,47124,Silver,32339,13927,1500,799,83,11,N
CLM2753,37,F,0,19,52693,1,1,Rent,79231,2022-11-12,Saturday,Parking Lot,3,0,74,Broker,1,5,Large,60283,Red,21001,6571,1000,2201,12,6,N
CLM2754,56,F,0,78,146378,1,1,Own,39543,2022-04-01,Friday,Highway,2,1,30,Phone,0,1,Large,34044,Blue,14137,6668,500,1821,31,12,N
CLM2755,31,M,0,15,89105,1,1,Own,36012,2022-07-28,Thursday,Local,1,0,49,Broker,1,14,Medium,49388,Red,34224,19323,2000,2362,11,13,Y
CLM2756,20,M,1,9,65788,0,1,Own,38401,2023-04-30,Sunday,Parking Lot,3,0,42,Phone,1,8,Large,38135,White,23585,13114,2000,2595,50,0,N
CLM2757,50,M,0,79,24507,0,1,Rent,38854,2023-02-21,Tuesday,Parking Lot,3,0,14,Phone,1,12,Large,45185,Silver,26072,11373,500,2351,59,12,Y
CLM2758,57,F,0,32,83560,0,0,Own,74213,2023-06-07,Wednesday,Highway,0,1,96,Broker,0,13,Large,37970,Black,33998,5603,2000,2827,41,0,N
CLM2759,63,F,0,37,65321,1,0,Own,57350,2022-03-19,Saturday,Local,3,1,85,Online,1,12,Large,49963,White,6691,2156,1000,753,8,6,N
CLM2760,75,F,0,82,23413,0,1,Own,17085,2022-10-17,Monday,Local,3,1,71,Phone,1,5,Medium,12386,Blue,27337,3004,500,1400,17,7,N
CLM2761,40,M,0,84,149549,1,1,Rent,57369,2022-10-14,Friday,Local,4,1,21,Broker,0,4,Large,29486,Blue,23409,4415,2000,2902,77,13,N
CLM2762,52,M,1,69,54486,0,1,Rent,98436,2022-07-15,Friday,Highway,5,0,46,Online,1,5,Medium,24318,Blue,39685,4404,500,607,39,2,N
CLM2763,32,M,1,84,99837,1,0,Own,37039,2022-10-12,Wednesday,Local,5,0,89,Online,0,10,Medium,33443,Red,4972,2663,1000,1891,54,8,Y
CLM2764,60,F,1,90,75881,1,0,Own,34732,2022-09-23,Friday,Highway,5,1,79,Phone,1,8,Large,64115,White,6153,2162,1500,1655,44,1,N
CLM2765,83,M,0,59,26971,0,0,Own,66577,2022-10-19,Wednesday,Local,5,0,59,Online,1,6,Compact,60155,Black,12108,6748,1000,1828,88,9,Y
CLM2766,58,F,0,79,35993,1,1,Own,70403,2022-08-24,Wednesday,Highway,3,1,52,Broker,0,4,Compact,32100,White,25086,10365,500,1776,58,8,N
CLM2767,50,F,1,10,38050,1,0,Own,29784,2023-01-07,Saturday,Local,0,1,87,Broker,0,6,Compact,76587,Red,32576,17624,1500,2473,90,2,N
CLM2768,20,M,0,93,90357,0,1,Rent,18338,2023-11-24,Friday,Highway,5,0,79,Broker,1,7,Medium,53100,Blue,10502,3990,1500,1763,34,11,Y
CLM2769,23,M,0,28,84262,0,1,Rent,16704,2023-12-13,Wednesday,Highway,3,1,32,Broker,1,8,Large,51323,Blue,24926,13385,2000,1545,47,12,N
CLM2770,47,M,0,3,149678,0,1,Own,92990,2022-01-27,Thursday,Local,2,1,84,Broker,0,12,Large,74558,White,42104,16432,1500,1300,78,4,N
CLM2771,50,M,0,8,113601,1,0,Own,63574,2023-01-26,Thursday,Parking Lot,0,0,99,Broker,0,6,Large,8846,Red,15481,8786,2000,2524,78,7,N
CLM2772,38,M,1,58,124794,0,0,Rent,33853,2022-12-13,Tuesday,Highway,4,0,41,Online,1,5,Large,44899,Black,25681,15157,500,761,74,13,Y
CLM2773,24,M,0,30,73537,0,1,Own,54294,2022-11-10,Thursday,Local,4,1,30,Online,0,8,Compact,46004,Blue,22294,5421,1500,699,73,8,N
CLM2774,47,M,1,63,145510,0,0,Rent,33184,2022-12-25,Sunday,Local,5,1,4,Online,1,0,Compact,40175,White,4791,1639,500,2912,72,7,N
CLM2775,32,F,0,99,58199,0,1,Own,42187,2022-10-10,Monday,Highway,1,1,73,Broker,1,4,Compact,6420,Black,48440,14492,500,1391,79,13,N
CLM2776,54,F,0,31,110844,0,0,Own,95398,2022-06-11,Saturday,Highway,4,1,8,Online,0,1,Medium,13323,Blue,2857,878,2000,1742,33,8,N
CLM2777,54,M,1,92,117243,1,0,Own,80459,2022-07-06,Wednesday,Highway,3,0,48,Phone,1,2,Medium,59890,Silver,14319,5260,2000,2588,38,7,N
CLM2778,72,M,1,69,73649,0,0,Own,33360,2022-03-05,Saturday,Local,3,0,40,Phone,1,9,Large,5372,Black,48312,15687,2000,2490,73,7,Y
CLM2779,25,M,0,89,80112,0,1,Rent,10715,2023-09-14,Thursday,Highway,3,0,56,Phone,0,1,Compact,54803,Red,34818,13358,500,2352,58,9,N
CLM2780,82,M,1,50,110914,0,0,Rent,17261,2023-08-30,Wednesday,Highway,0,0,71,Online,0,2,Medium,18690,Silver,3057,1630,1500,2771,29,13,N
CLM2781,76,F,1,62,143075,0,1,Own,85073,2023-02-22,Wednesday,Highway,2,0,85,Phone,1,4,Large,70544,White,29820,13141,1000,1535,92,1,Y
CLM2782,77,M,1,54,109523,1,0,Rent,71645,2022-02-23,Wednesday,Parking Lot,1,1,67,Online,0,9,Medium,10922,Black,25919,15490,1500,1684,15,10,N
CLM2783,74,F,1,72,72384,1,0,Rent,12822,2023-01-24,Tuesday,Highway,1,0,79,Broker,0,11,Medium,18269,White,4041,849,1500,1698,71,3,N
CLM2784,60,M,0,93,41370,1,1,Rent,63000,2022-05-14,Saturday,Parking Lot,1,1,64,Phone,1,2,Medium,15185,Red,4492,1981,2000,788,9,4,N
CLM2785,68,M,0,72,47535,1,1,Own,73737,2022-08-06,Saturday,Highway,2,1,38,Phone,1,6,Large,64113,White,39264,17839,1000,1096,77,2,N
CLM2786,26,F,0,38,66678,0,0,Rent,23952,2023-12-07,Thursday,Local,2,0,27,Broker,1,3,Large,68428,White,13516,6764,500,2010,49,9,N
CLM2787,64,F,0,26,37538,1,0,Own,22657,2023-03-12,Sunday,Local,3,0,98,Phone,1,1,Medium,68475,Red,43180,8177,1500,2446,80,1,N
CLM2788,65,F,0,2,129575,0,0,Own,80267,2022-05-29,Sunday,Parking Lot,1,1,87,Phone,1,4,Large,51809,Black,33205,5892,1000,2961,3,6,N
CLM2789,49,M,0,60,146201,0,0,Own,97691,2023-07-04,Tuesday,Parking Lot,1,1,23,Online,0,0,Compact,37401,Silver,12565,3476,1500,1274,66,7,N
CLM2790,69,M,0,95,22846,0,0,Own,82353,2022-09-20,Tuesday,Highway,0,0,15,Online,1,5,Compact,32619,Silver,35484,3720,2000,1389,99,8,N
CLM2791,69,F,0,36,79051,0,0,Own,99230,2022-11-13,Sunday,Parking Lot,3,0,43,Broker,1,4,Compact,63956,Red,39190,18836,500,747,27,11,Y
CLM2792,47,M,0,19,49052,1,0,Own,59214,2022-05-08,Sunday,Highway,2,1,61,Broker,1,10,Medium,45765,Blue,25870,6233,2000,1382,10,3,N
CLM2793,79,M,1,4,139378,0,1,Rent,63626,2022-05-16,Monday,Parking Lot,1,0,22,Online,1,6,Large,71065,Silver,41779,13152,2000,1022,10,2,Y
CLM2794,78,M,0,5,133212,0,0,Rent,95991,2022-09-26,Monday,Parking Lot,3,0,34,Broker,1,5,Compact,21938,White,47819,12863,1000,2724,34,6,Y
CLM2795,65,F,0,90,66642,0,0,Rent,19185,2023-01-23,Monday,Highway,1,1,26,Online,1,6,Large,66609,Blue,17439,9258,1000,1157,61,3,N
CLM2796,37,F,0,21,84685,0,0,Rent,10794,2023-06-22,Thursday,Parking Lot,1,0,81,Broker,1,8,Compact,11795,Silver,30385,13960,1000,1896,51,5,Y
CLM2797,25,F,1,56,123501,1,0,Rent,79098,2023-11-02,Thursday,Local,3,1,37,Online,1,14,Large,68565,Blue,38364,18262,1500,2363,19,13,N
CLM2798,80,F,1,78,68671,1,0,Own,25326,2022-04-20,Wednesday,Highway,4,0,65,Online,0,6,Large,35639,White,41586,8410,1000,1298,44,12,N
CLM2799,49,M,0,22,146750,0,0,Rent,80400,2023-04-06,Thursday,Parking Lot,2,1,92,Broker,0,3,Large,13526,Black,7842,1189,500,2854,29,4,Y
CLM2800,48,F,0,55,73591,1,1,Rent,17591,2023-10-19,Thursday,Highway,4,1,1,Broker,1,9,Medium,45459,Black,13548,6753,2000,668,20,7,N
CLM2801,73,F,0,55,133034,0,1,Rent,54802,2022-12-17,Saturday,Highway,3,0,4,Phone,0,11,Compact,63654,Blue,37123,11426,500,1306,99,10,N
CLM2802,50,M,1,92,94423,0,0,Rent,88871,2022-11-21,Monday,Highway,1,0,86,Online,1,2,Large,65445,Blue,44056,24239,500,2727,98,0,N
CLM2803,64,F,1,80,84546,0,0,Own,83465,2023-08-06,Sunday,Local,4,0,53,Broker,0,5,Large,34974,Red,45183,5416,2000,2557,61,7,N
CLM2804,46,M,0,88,46649,0,0,Own,40373,2022-09-21,Wednesday,Parking Lot,0,0,75,Phone,0,13,Compact,21637,White,25269,6473,1000,617,37,5,N
CLM2805,57,M,0,10,139604,1,0,Rent,19973,2022-07-17,Sunday,Highway,5,0,65,Broker,1,3,Medium,24584,Silver,40325,21066,500,1492,1,6,N
CLM2806,39,F,1,87,128539,1,1,Own,88330,2023-09-03,Sunday,Parking Lot,2,1,35,Phone,1,12,Medium,53643,White,24024,2915,1500,780,95,13,N
CLM2807,29,M,0,28,87500,1,1,Own,72167,2022-11-15,Tuesday,Parking Lot,5,1,81,Phone,0,13,Compact,68829,Blue,4865,2108,500,1177,69,3,N
CLM2808,40,F,0,15,27135,0,1,Rent,89044,2023-06-24,Saturday,Parking Lot,2,0,75,Online,1,1,Large,44884,Black,27067,12852,1500,1815,7,6,N
CLM2809,38,M,1,71,130031,1,0,Rent,80114,2023-05-17,Wednesday,Local,4,0,83,Broker,1,9,Compact,16679,Black,48743,23583,2000,1503,95,0,Y
CLM2810,65,M,1,36,119108,1,0,Rent,60486,2023-10-30,Monday,Local,0,1,52,Phone,1,8,Compact,24638,Black,37208,11414,1500,2707,28,4,N
CLM2811,42,M,1,34,30988,1,1,Rent,90067,2023-01-26,Thursday,Parking Lot,0,1,65,Phone,1,13,Compact,43148,Black,14823,5824,500,2879,52,11,N
CLM2812,79,M,1,22,146548,0,0,Rent,83721,2022-07-13,Wednesday,Highway,4,1,20,Online,1,14,Large,40017,Black,11705,3719,1000,1682,54,6,Y
CLM2813,70,M,1,67,77254,1,0,Rent,55318,2023-04-17,Monday,Highway,1,1,86,Online,1,13,Medium,40228,Red,45696,20792,1000,1738,47,10,N
