claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
CLM2777,54,M,1,92,117243.0,1,0,Own,80459,2022-07-06,Wednesday,Highway,3,0,48,Phone,1,2,Medium,59890.0,Silver,14319.0,5260.0,2000,2588.0,38,7,N
CLM2778,72,M,1,69,73649.0,0,0,Own,33360,2022-03-05,Saturday,Local,3,0,40,Phone,1,9,Large,5372.0,Black,48312.0,15687.0,2000,2490.0,73,7,Y
CLM2779,25,M,0,89,80112.0,0,1,Rent,10715,2023-09-14,Thursday,Highway,3,0,56,Phone,0,1,Compact,54803.0,Red,34818.0,13358.0,500,2352.0,58,9,N
CLM2780,82,M,1,50,110914.0,0,0,Rent,17261,2023-08-30,Wednesday,Highway,0,0,71,Online,0,2,Medium,18690.0,Silver,3057.0,1630.0,1500,2771.0,29,13,N
CLM2781,76,F,1,62,143075.0,0,1,Own,85073,2023-02-22,Wednesday,Highway,2,0,85,Phone,1,4,Large,70544.0,White,29820.0,13141.0,1000,1535.0,92,1,Y
CLM2782,77,M,1,54,109523.0,1,0,Rent,71645,2022-02-23,Wednesday,Parking Lot,1,1,67,Online,0,9,Medium,10922.0,Black,25919.0,15490.0,1500,1684.0,15,10,N
CLM2783,74,F,1,72,72384.0,1,0,Rent,12822,2023-01-24,Tuesday,Highway,1,0,79,Broker,0,11,Medium,18269.0,White,4041.0,849.0,1500,1698.0,71,3,N
CLM2784,60,M,0,93,41370.0,1,1,Rent,63000,2022-05-14,Saturday,Parking Lot,1,1,64,Phone,1,2,Medium,15185.0,Red,4492.0,1981.0,2000,788.0,9,4,N
CLM2785,68,M,0,72,47535.0,1,1,Own,73737,2022-08-06,Saturday,Highway,2,1,38,Phone,1,6,Large,64113.0,White,39264.0,17839.0,1000,1096.0,77,2,N
CLM2786,26,F,0,38,66678.0,0,0,Rent,23952,2023-12-07,Thursday,Local,2,0,27,Broker,1,3,Large,68428.0,White,13516.0,6764.0,500,2010.0,49,9,N
CLM2787,64,F,0,26,37538.0,1,0,Own,22657,2023-03-12,Sunday,Local,3,0,98,Phone,1,1,Medium,68475.0,Red,43180.0,8177.0,1500,2446.0,80,1,N
CLM2788,65,F,0,2,129575.0,0,0,Own,80267,2022-05-29,Sunday,Parking Lot,1,1,87,Phone,1,4,Large,51809.0,Black,33205.0,5892.0,1000,2961.0,3,6,N
CLM2789,49,M,0,60,146201.0,0,0,Own,97691,2023-07-04,Tuesday,Parking Lot,1,1,23,Online,0,0,Compact,37401.0,Silver,12565.0,3476.0,1500,1274.0,66,7,N
CLM2790,69,M,0,95,22846.0,0,0,Own,82353,2022-09-20,Tuesday,Highway,0,0,15,Online,1,5,Compact,32619.0,Silver,35484.0,3720.0,2000,1389.0,99,8,N
CLM2791,69,F,0,36,79051.0,0,0,Own,99230,2022-11-13,Sunday,Parking Lot,3,0,43,Broker,1,4,Compact,63956.0,Red,39190.0,18836.0,500,747.0,27,11,Y
CLM2792,47,M,0,19,49052.0,1,0,Own,59214,2022-05-08,Sunday,Highway,2,1,61,Broker,1,10,Medium,45765.0,Blue,25870.0,6233.0,2000,1382.0,10,3,N
CLM2793,79,M,1,4,139378.0,0,1,Rent,63626,2022-05-16,Monday,Parking Lot,1,0,22,Online,1,6,Large,71065.0,Silver,41779.0,13152.0,2000,1022.0,10,2,Y
CLM2794,78,M,0,5,133212.0,0,0,Rent,95991,2022-09-26,Monday,Parking Lot,3,0,34,Broker,1,5,Compact,21938.0,White,47819.0,12863.0,1000,2724.0,34,6,Y
CLM2795,65,F,0,90,66642.0,0,0,Rent,19185,2023-01-23,Monday,Highway,1,1,26,Online,1,6,Large,66609.0,Blue,17439.0,9258.0,1000,1157.0,61,3,N
CLM2796,37,F,0,21,84685.0,0,0,Rent,10794,2023-06-22,Thursday,Parking Lot,1,0,81,Broker,1,8,Compact,11795.0,Silver,30385.0,13960.0,1000,1896.0,51,5,Y
CLM2797,25,F,1,56,123501.0,1,0,Rent,79098,2023-11-02,Thursday,Local,3,1,37,Online,1,14,Large,68565.0,Blue,38364.0,18262.0,1500,2363.0,19,13,N
CLM2798,80,F,1,78,68671.0,1,0,Own,25326,2022-04-20,Wednesday,Highway,4,0,65,Online,0,6,Large,35639.0,White,41586.0,8410.0,1000,1298.0,44,12,N
CLM2799,49,M,0,22,146750.0,0,0,Rent,80400,2023-04-06,Thursday,Parking Lot,2,1,92,Broker,0,3,Large,13526.0,Black,7842.0,1189.0,500,2854.0,29,4,Y
CLM2800,48,F,0,55,73591.0,1,1,Rent,17591,2023-10-19,Thursday,Highway,4,1,1,Broker,1,9,Medium,45459.0,Black,13548.0,6753.0,2000,668.0,20,7,N
CLM2801,73,F,0,55,133034.0,0,1,Rent,54802,2022-12-17,Saturday,Highway,3,0,4,Phone,0,11,Compact,63654.0,Blue,37123.0,11426.0,500,1306.0,99,10,N
CLM2802,50,M,1,92,94423.0,0,0,Rent,88871,2022-11-21,Monday,Highway,1,0,86,Online,1,2,Large,65445.0,Blue,44056.0,24239.0,500,2727.0,98,0,N
CLM2803,64,F,1,80,84546.0,0,0,Own,83465,2023-08-06,Sunday,Local,4,0,53,Broker,0,5,Large,34974.0,Red,45183.0,5416.0,2000,2557.0,61,7,N
CLM2804,46,M,0,88,46649.0,0,0,Own,40373,2022-09-21,Wednesday,Parking Lot,0,0,75,Phone,0,13,Compact,21637.0,White,25269.0,6473.0,1000,617.0,37,5,N
CLM2805,57,M,0,10,139604.0,1,0,Rent,19973,2022-07-17,Sunday,Highway,5,0,65,Broker,1,3,Medium,24584.0,Silver,40325.0,21066.0,500,1492.0,1,6,N
CLM2806,39,F,1,87,128539.0,1,1,Own,88330,2023-09-03,Sunday,Parking Lot,2,1,35,Phone,1,12,Medium,53643.0,White,24024.0,2915.0,1500,780.0,95,13,N
CLM2807,29,M,0,28,87500.0,1,1,Own,72167,2022-11-15,Tuesday,Parking Lot,5,1,81,Phone,0,13,Compact,68829.0,Blue,4865.0,2108.0,500,1177.0,69,3,N
CLM2808,40,F,0,15,27135.0,0,1,Rent,89044,2023-06-24,Saturday,Parking Lot,2,0,75,Online,1,1,Large,44884.0,Black,27067.0,12852.0,1500,1815.0,7,6,N
CLM2809,38,M,1,71,130031.0,1,0,Rent,80114,2023-05-17,Wednesday,Local,4,0,83,Broker,1,9,Compact,16679.0,Black,48743.0,23583.0,2000,1503.0,95,0,Y
CLM2810,65,M,1,36,119108.0,1,0,Rent,60486,2023-10-30,Monday,Local,0,1,52,Phone,1,8,Compact,24638.0,Black,37208.0,11414.0,1500,2707.0,28,4,N
CLM2811,42,M,1,34,30988.0,1,1,Rent,90067,2023-01-26,Thursday,Parking Lot,0,1,65,Phone,1,13,Compact,43148.0,Black,14823.0,5824.0,500,2879.0,52,11,N
CLM2812,79,M,1,22,146548.0,0,0,Rent,83721,2022-07-13,Wednesday,Highway,4,1,20,Online,1,14,Large,40017.0,Black,11705.0,3719.0,1000,1682.0,54,6,Y
CLM2813,70,M,1,67,77254.0,1,0,Rent,55318,2023-04-17,Monday,Highway,1,1,86,Online,1,13,Medium,40228.0,Red,45696.0,20792.0,1000,1738.0,47,10,N
CLM2814,66,M,0,74,143935.0,0,1,Rent,26029,2022-01-15,Saturday,Local,5,1,77,Broker,1,2,Large,13208.0,Blue,28157.0,10959.0,1000,580.0,16,3,N
CLM2815,56,M,1,32,110891.0,1,1,Own,93744,2022-07-05,Tuesday,Highway,3,0,24,Online,1,5,Compact,37559.0,Blue,11322.0,4711.0,500,824.0,35,2,N
CLM2816,33,M,1,93,24888.0,0,0,Rent,21325,2023-10-19,Thursday,Highway,2,1,29,Broker,1,8,Medium,20419.0,Blue,26480.0,2887.0,1500,1623.0,69,7,N
CLM2817,62,M,0,96,104644.0,1,1,Own,34055,2022-07-30,Saturday,Local,2,1,62,Phone,0,5,Large,12025.0,White,13549.0,3803.0,500,1297.0,1,7,N
CLM2818,50,M,0,54,34075.0,0,0,Rent,53315,2023-10-13,Friday,Local,1,0,52,Online,1,13,Compact,41445.0,Black,38315.0,16830.0,1000,2358.0,9,13,N
CLM2819,28,M,0,38,58541.0,1,0,Rent,74658,2022-01-08,Saturday,Parking Lot,2,1,6,Broker,0,10,Large,8518.0,Black,31982.0,17407.0,500,1782.0,67,1,N
CLM2820,53,F,0,17,148334.0,0,0,Own,56993,2022-08-26,Friday,Highway,5,0,82,Broker,1,12,Medium,20468.0,Blue,29849.0,11687.0,500,1264.0,55,10,Y
CLM2821,58,M,0,12,60452.0,1,0,Own,38270,2022-07-03,Sunday,Highway,3,1,41,Phone,0,9,Compact,11387.0,White,25394.0,14392.0,2000,1018.0,14,12,N
CLM2822,68,M,1,43,74407.0,1,0,Own,38337,2023-10-03,Tuesday,Parking Lot,4,1,10,Broker,1,3,Medium,62450.0,Blue,32334.0,4565.0,500,2188.0,6,10,Y
CLM2823,33,F,0,57,69217.0,1,1,Rent,41139,2022-12-05,Monday,Local,5,0,84,Online,0,10,Compact,75632.0,Black,14950.0,7215.0,2000,2242.0,89,5,N
CLM2824,34,F,0,83,112894.0,1,0,Own,84090,2022-07-29,Friday,Highway,2,1,12,Broker,1,14,Medium,72258.0,White,9611.0,4809.0,2000,2561.0,25,11,N
CLM2825,29,M,1,62,129629.0,0,0,Rent,87364,2023-02-16,Thursday,Highway,2,1,64,Broker,1,2,Compact,72370.0,Blue,48894.0,27097.625,500,2853.0,55,12,Y
CLM2826,49,F,0,25,55925.0,0,0,Rent,32247,2023-02-15,Wednesday,Local,4,1,18,Phone,0,8,Medium,27522.0,Black,45594.0,6511.0,2000,740.0,77,1,N
CLM2827,28,F,0,99,36067.0,0,1,Rent,23763,2022-01-01,Saturday,Parking Lot,0,0,25,Broker,0,10,Large,58846.0,Blue,49641.0,6531.0,500,1642.0,4,8,N
CLM2828,54,F,1,62,102138.0,1,0,Own,99998,2023-12-28,Thursday,Highway,0,1,66,Online,1,1,Compact,54130.0,Black,47873.0,24133.0,1000,1311.0,58,0,N
CLM2829,59,F,0,49,84881.0,0,0,Rent,24099,2023-11-06,Monday,Parking Lot,3,0,47,Phone,1,2,Medium,79675.0,Silver,31060.0,5638.0,2000,2952.0,66,6,N
CLM2830,26,F,1,18,29946.0,1,0,Rent,86427,2022-07-04,Monday,Local,4,1,10,Broker,1,12,Medium,39462.0,White,19636.0,8751.0,1000,2866.0,31,5,N
CLM2831,27,F,0,84,65474.0,0,1,Own,46388,2023-01-27,Friday,Parking Lot,4,0,43,Phone,1,3,Compact,8709.0,Red,49754.0,12605.0,500,1498.0,72,4,N
CLM2832,53,M,1,81,103737.0,0,0,Own,37948,2023-11-15,Wednesday,Local,3,0,75,Online,1,0,Compact,32961.0,Silver,48083.0,22839.0,1000,2626.0,98,12,N
CLM2833,53,M,0,5,24666.0,0,1,Rent,99317,2023-02-25,Saturday,Parking Lot,3,0,87,Broker,0,0,Compact,9236.0,Silver,2939.0,575.0,500,1928.0,81,5,Y
CLM2834,29,F,0,16,121349.0,0,1,Own,69347,2022-09-15,Thursday,Highway,3,0,44,Broker,1,12,Compact,54823.0,Red,49122.0,16752.0,2000,2692.0,70,10,N
CLM2835,25,F,1,62,22400.0,1,1,Own,85145,2022-10-02,Sunday,Highway,5,1,66,Broker,1,6,Medium,30015.0,White,15184.0,8320.0,500,1150.0,47,5,N
CLM2836,81,M,1,94,70262.0,0,0,Rent,84189,2022-03-22,Tuesday,Local,1,1,30,Phone,0,2,Large,57191.0,Blue,11429.0,3994.0,2000,1756.0,8,9,Y
CLM2837,57,M,1,23,63671.0,1,0,Rent,99637,2023-01-21,Saturday,Local,4,0,40,Broker,0,8,Large,65690.0,Red,6736.0,3410.0,1500,2609.0,83,13,Y
CLM2838,73,M,0,66,29644.0,0,1,Rent,16453,2023-12-07,Thursday,Parking Lot,5,0,45,Phone,1,0,Large,70841.0,Black,35152.0,9028.0,2000,2074.0,41,10,N
CLM2839,21,M,1,77,125209.0,0,0,Rent,47210,2023-12-22,Friday,Highway,3,0,94,Phone,1,12,Large,77089.0,Silver,17926.0,9910.0,1500,1083.0,21,2,Y
CLM2840,64,F,1,57,122299.0,1,0,Own,22113,2022-03-19,Saturday,Local,4,0,15,Phone,0,4,Compact,79944.0,Red,40612.0,15459.0,1000,2238.0,66,13,Y
CLM2841,36,M,1,57,142116.0,0,1,Rent,92306,2023-02-16,Thursday,Local,1,1,86,Online,0,13,Large,68815.0,White,37636.0,16358.0,1000,2572.0,22,13,N
CLM2842,40,M,1,71,86382.0,1,1,Own,88926,2023-02-28,Tuesday,Parking Lot,1,0,13,Broker,1,12,Large,56676.0,White,19262.0,5483.0,1500,1783.0,12,9,N
CLM2843,23,F,1,15,64790.0,0,1,Own,52018,2022-06-24,Friday,Highway,1,0,64,Phone,1,2,Large,59840.0,Blue,20648.0,4056.0,2000,2793.0,35,6,N
CLM2844,43,M,1,39,137715.0,0,1,Own,10797,2022-10-10,Monday,Local,2,1,100,Phone,1,7,Compact,78226.0,White,13669.0,6163.0,2000,1105.0,15,7,N
CLM2845,41,F,0,9,98890.0,0,1,Own,15289,2022-12-06,Tuesday,Parking Lot,0,0,46,Phone,0,9,Medium,61964.0,Blue,40054.0,11858.0,2000,1074.0,93,10,N
CLM2846,77,F,1,58,51772.0,0,1,Own,18722,2022-03-14,Monday,Highway,1,1,100,Online,1,9,Medium,10877.0,White,44488.0,24589.0,2000,1961.0,56,3,N
CLM2847,72,M,1,70,55571.0,1,0,Own,79447,2023-01-20,Friday,Highway,5,1,11,Phone,0,2,Large,62203.0,White,41431.0,17293.0,1500,2781.0,33,2,N
CLM2848,42,M,0,17,65447.0,1,0,Rent,20786,2023-12-26,Tuesday,Parking Lot,2,0,45,Phone,1,10,Large,20611.0,Silver,5490.0,1560.0,500,2737.0,48,7,N
CLM2849,80,F,0,52,68556.0,1,1,Rent,36606,2022-08-25,Thursday,Highway,0,1,84,Online,1,11,Large,63369.0,Silver,17833.0,5919.0,1500,2173.0,23,5,N
CLM2850,48,F,0,79,45545.0,1,0,Own,13345,2022-01-11,Tuesday,Highway,2,1,1,Broker,0,5,Large,14642.0,Black,18839.0,10658.0,2000,2936.0,7,3,N
CLM2851,19,M,1,33,42105.0,0,0,Own,91666,2023-03-01,Wednesday,Parking Lot,1,0,76,Broker,0,8,Large,47668.0,White,12718.0,5138.0,500,1978.0,34,13,N
CLM2852,59,M,1,34,145050.0,1,1,Rent,26410,2023-04-07,Friday,Parking Lot,2,0,18,Phone,0,2,Large,77578.0,Black,26286.0,14032.0,500,2518.0,25,0,N
CLM2853,77,F,0,84,37942.0,1,0,Rent,70938,2023-11-30,Thursday,Local,4,1,33,Online,0,6,Compact,39546.0,Silver,1683.0,823.0,1000,2510.0,64,1,N
CLM2854,75,M,1,21,81338.0,0,0,Own,15492,2023-03-20,Monday,Highway,4,0,66,Broker,1,1,Medium,76445.0,Blue,13869.0,7613.0,500,1047.0,24,11,Y
CLM2855,40,M,1,75,28894.0,0,1,Rent,94253,2022-05-27,Friday,Local,1,0,89,Broker,1,10,Medium,15515.0,White,10077.0,4151.0,500,1463.0,47,11,Y
CLM2856,75,F,1,11,122421.0,0,0,Own,16982,2023-06-20,Tuesday,Local,1,0,95,Phone,0,4,Large,72966.0,White,40828.0,11982.0,500,1039.0,92,5,N
CLM2857,58,F,0,38,44188.0,0,0,Rent,24245,2023-11-22,Wednesday,Local,3,0,36,Phone,1,4,Large,37286.0,Blue,22693.0,11793.0,1000,589.0,6,8,N
CLM2858,19,M,1,30,143245.0,0,1,Rent,13960,2023-11-22,Wednesday,Local,1,0,68,Online,0,13,Medium,52510.0,Black,6091.0,2942.0,500,2347.0,77,9,N
CLM2859,32,F,1,54,55754.0,1,0,Own,33074,2023-12-20,Wednesday,Local,5,1,92,Broker,0,4,Medium,21560.0,Blue,44281.0,9450.0,1000,1136.0,27,11,N
CLM2860,58,M,1,22,57133.0,0,1,Own,86915,2022-09-02,Friday,Parking Lot,3,0,91,Broker,0,4,Large,57822.0,Black,42866.0,15397.0,1500,2375.0,24,6,N
CLM2861,41,M,1,16,28715.0,1,0,Own,97533,2023-08-30,Wednesday,Local,2,1,63,Phone,1,14,Medium,72933.0,Silver,41680.0,21157.0,1000,2335.0,30,2,N
CLM2862,80,F,0,93,30726.0,1,1,Own,27139,2022-05-26,Thursday,Parking Lot,4,1,91,Phone,1,11,Compact,74134.0,Red,14583.0,7940.0,500,2962.0,1,10,N
CLM2863,26,F,1,53,118255.0,0,1,Rent,83533,2023-07-24,Monday,Local,5,1,18,Broker,0,12,Compact,14868.0,Blue,22882.0,3688.0,500,764.0,49,4,N
CLM2864,76,M,0,56,96434.0,0,0,Own,81102,2022-10-28,Friday,Highway,2,1,97,Phone,0,0,Medium,26716.0,White,24740.0,12533.0,1500,1300.0,9,13,N
CLM2865,48,F,0,73,74462.0,0,0,Own,37313,2022-12-11,Sunday,Local,0,0,81,Broker,0,2,Compact,33530.0,White,1893.0,457.0,1000,1255.0,53,5,N
CLM2866,72,M,1,92,102403.0,0,0,Own,51989,2023-12-11,Monday,Local,4,1,67,Phone,0,5,Compact,64175.0,Blue,38722.0,22081.0,1000,2684.0,11,3,Y
CLM2867,75,F,1,79,94137.0,1,0,Own,75317,2023-08-29,Tuesday,Local,3,1,98,Online,0,6,Medium,67594.0,Black,18984.0,4481.0,1000,2733.0,58,1,N
CLM2868,46,M,0,24,96159.0,1,0,Rent,25395,2022-11-22,Tuesday,Highway,0,1,81,Broker,0,14,Medium,26637.0,White,3209.0,1841.0,1500,855.0,52,9,N
CLM2869,56,M,0,40,116395.0,0,1,Rent,62362,2022-08-23,Tuesday,Highway,4,0,2,Online,0,2,Large,52381.0,Silver,19947.0,4710.0,2000,1735.0,88,13,N
CLM2870,49,F,0,65,85262.0,0,0,Own,14555,2022-01-16,Sunday,Highway,3,1,18,Phone,0,4,Compact,9188.0,Red,14060.0,3860.0,2000,2146.0,72,7,N
CLM2871,27,F,1,85,78092.0,1,0,Own,92447,2023-05-04,Thursday,Highway,1,1,2,Broker,1,6,Medium,27188.0,White,1483.0,520.0,1000,2059.0,19,10,Y
CLM2872,57,F,1,63,38157.0,0,0,Own,97542,2022-09-02,Friday,Local,1,1,11,Broker,0,13,Compact,19929.0,Red,40100.0,7882.0,1500,2303.0,27,5,N
CLM2873,50,M,1,81,125649.0,0,1,Rent,29467,2023-04-01,Saturday,Local,5,1,2,Broker,1,8,Large,27975.0,Red,20449.0,6951.0,500,1759.0,45,1,N
CLM2874,40,M,0,20,47943.0,1,0,Rent,31319,2023-02-04,Saturday,Highway,1,0,17,Broker,0,3,Medium,58655.0,Blue,32360.0,7469.0,1500,2967.0,75,1,N
CLM2875,41,F,0,99,34787.0,1,0,Own,83442,2022-08-31,Wednesday,Highway,0,0,9,Broker,1,4,Medium,36227.0,Black,13740.0,4026.0,1500,985.0,66,1,N
CLM2876,81,F,0,73,71194.0,1,0,Rent,54388,2022-02-18,Friday,Highway,1,0,61,Broker,0,4,Large,78392.0,Black,29611.0,8649.0,500,2105.0,33,11,Y
CLM2877,21,F,1,67,87660.0,1,0,Rent,41536,2023-10-13,Friday,Local,2,0,38,Phone,1,9,Compact,33359.0,Black,49673.0,16169.0,500,1378.0,32,3,N
CLM2878,45,M,1,61,69741.0,1,0,Own,94539,2023-08-20,Sunday,Parking Lot,5,0,43,Phone,1,1,Large,68196.0,White,36373.0,16781.0,2000,1065.0,71,12,N
CLM2879,26,F,1,71,119499.0,0,0,Own,28515,2023-06-08,Thursday,Highway,0,1,31,Phone,0,1,Large,37544.0,Blue,19751.0,2767.0,500,2954.0,26,12,Y
CLM2880,54,M,1,10,93693.0,1,1,Rent,62236,2023-05-11,Thursday,Local,3,0,79,Online,1,13,Medium,72967.0,Blue,34784.0,8914.0,1500,815.0,57,2,N
CLM2881,28,M,0,79,65102.0,1,1,Rent,24040,2023-04-08,Saturday,Highway,5,1,30,Broker,0,7,Medium,39968.0,Blue,21935.0,12466.0,1500,1317.0,14,12,Y
CLM2882,67,F,1,37,88861.0,0,0,Rent,18699,2023-11-05,Sunday,Local,4,0,37,Online,1,10,Medium,26198.0,Silver,14489.0,6574.0,500,1560.0,75,7,Y
CLM2883,18,F,0,82,96711.0,0,0,Own,11177,2023-11-14,Tuesday,Local,2,0,50,Broker,0,7,Large,58866.0,Red,21110.0,11805.0,1000,2433.0,97,9,N
CLM2884,29,F,1,3,146897.0,0,1,Own,79980,2022-01-07,Friday,Parking Lot,3,1,90,Broker,0,11,Compact,44992.0,Black,11472.0,5246.0,1000,2914.0,58,3,N
CLM2885,36,M,1,20,114571.0,0,1,Own,25958,2022-09-10,Saturday,Parking Lot,2,0,43,Broker,1,8,Large,72002.0,Black,1339.0,509.0,2000,1123.0,65,12,Y
CLM2886,29,M,0,94,144854.0,1,1,Own,20334,2023-07-07,Friday,Local,3,1,1,Broker,1,5,Large,38941.0,Black,1552.0,511.0,1000,1131.0,14,12,N
CLM2887,26,M,1,97,36186.0,1,0,Own,31016,2023-11-16,Thursday,Parking Lot,0,0,10,Online,0,4,Compact,28304.0,White,13166.0,2584.0,1000,2823.0,89,4,N
CLM2888,72,M,1,92,95352.0,0,0,Own,30494,2023-11-19,Sunday,Highway,3,1,77,Phone,0,7,Compact,76120.0,Blue,28156.0,16387.0,1000,1660.0,66,10,Y
CLM2889,68,F,0,79,121092.0,0,1,Own,53781,2022-03-23,Wednesday,Parking Lot,5,0,81,Phone,1,2,Medium,77257.0,White,21575.0,6452.0,1500,1020.0,13,3,N
CLM2890,47,F,1,32,50870.0,1,0,Rent,19534,2023-10-30,Monday,Highway,2,1,9,Phone,0,8,Large,58603.0,Silver,45377.0,13372.0,1000,2880.0,17,7,N
CLM2891,52,F,0,76,33771.0,0,1,Own,74206,2023-07-11,Tuesday,Local,4,0,68,Broker,1,2,Large,25936.0,White,27082.0,12967.0,2000,2944.0,57,11,N
CLM2892,44,F,0,91,25054.0,0,0,Own,88812,2023-10-24,Tuesday,Highway,0,1,87,Broker,0,9,Medium,75949.0,Blue,8420.0,1012.0,1500,1577.0,32,2,N
CLM2893,63,F,0,62,121596.0,1,1,Own,79368,2023-07-18,Tuesday,Highway,1,0,72,Phone,1,2,Large,45996.0,Silver,26421.0,4916.0,500,1700.0,9,2,N
CLM2894,45,M,1,81,145977.0,0,1,Rent,20535,2023-06-21,Wednesday,Parking Lot,2,1,68,Online,1,6,Large,17438.0,Red,24104.0,8709.0,500,1256.0,68,9,Y
CLM2895,21,F,0,2,31289.0,1,1,Own,59178,2022-02-11,Friday,Parking Lot,4,0,70,Phone,1,8,Compact,54223.0,Red,39369.0,13205.0,1500,2815.0,58,10,N
CLM2896,76,F,0,37,88460.0,1,0,Own,10576,2022-11-02,Wednesday,Local,3,0,99,Broker,1,7,Medium,55907.0,Black,42139.0,22019.0,500,2543.0,46,3,N
CLM2897,62,M,1,26,46178.0,0,1,Rent,77750,2022-11-27,Sunday,Local,1,1,68,Broker,1,7,Compact,6085.0,Black,47332.0,15040.0,1500,1738.0,31,2,Y
CLM2898,52,F,1,46,132892.0,1,0,Rent,18012,2023-12-12,Tuesday,Parking Lot,4,1,28,Phone,0,7,Compact,44989.0,Silver,41582.0,14195.0,1500,1882.0,23,3,N
CLM2899,79,F,0,46,120547.0,1,0,Rent,78125,2022-04-16,Saturday,Parking Lot,4,0,66,Phone,1,5,Compact,75037.0,Black,24423.0,8917.0,2000,2206.0,42,11,N
CLM2900,76,F,0,97,94581.0,0,0,Rent,35299,2023-01-03,Tuesday,Highway,3,1,5,Online,1,8,Large,20948.0,Silver,26118.0,6012.0,1000,2369.0,86,13,N
CLM2901,32,M,1,52,135176.0,1,0,Rent,31526,2023-10-27,Friday,Parking Lot,5,0,92,Broker,0,6,Large,25336.0,Blue,31796.0,17414.0,500,934.0,41,0,N
CLM2902,57,F,1,19,116931.0,0,1,Rent,40261,2023-07-29,Saturday,Parking Lot,0,1,51,Online,0,3,Large,39261.0,Black,16707.0,4612.0,2000,2347.0,47,2,Y
CLM2903,54,F,1,57,103870.0,0,1,Own,12026,2023-06-08,Thursday,Local,1,1,66,Broker,1,6,Medium,70020.0,Silver,40279.0,5040.0,2000,2023.0,90,4,N
CLM2904,66,F,1,93,131878.0,1,0,Rent,22795,2023-09-09,Saturday,Highway,3,1,71,Online,0,9,Large,27158.0,Silver,49630.0,9158.0,500,2593.0,61,8,N
CLM2905,61,F,0,100,20705.0,0,0,Rent,61510,2022-08-02,Tuesday,Local,4,0,38,Online,0,3,Compact,49420.0,Blue,21152.0,8347.0,1500,2382.0,16,8,N
CLM2906,42,F,0,23,71959.0,1,1,Own,87982,2022-12-09,Friday,Local,5,0,58,Phone,1,14,Large,35545.0,White,49997.0,18455.0,1500,640.0,65,3,N
CLM2907,65,M,0,98,39301.0,0,1,Rent,61370,2023-08-03,Thursday,Local,5,0,29,Broker,0,13,Large,41051.0,Red,43759.0,7412.0,2000,1213.0,84,11,N
CLM2908,32,M,0,2,29109.0,1,1,Own,36842,2023-04-22,Saturday,Parking Lot,1,0,83,Broker,0,5,Large,51408.0,Red,43871.0,26178.0,2000,2308.0,83,7,N
CLM2909,54,F,0,99,111118.0,0,1,Rent,67392,2022-01-30,Sunday,Local,4,0,20,Online,1,5,Medium,35241.0,Blue,17712.0,7555.0,500,1087.0,47,4,Y
CLM2910,23,F,1,51,140829.0,0,1,Own,99452,2023-07-29,Saturday,Local,3,0,40,Online,1,14,Large,45591.0,White,5607.0,1189.0,1500,2338.0,65,3,Y
CLM2911,67,F,0,46,67145.0,1,0,Own,57543,2022-11-23,Wednesday,Highway,0,1,32,Broker,1,11,Medium,18937.0,Blue,32531.0,7776.0,2000,555.0,44,3,N
CLM2912,51,M,1,15,69347.0,1,0,Rent,41132,2023-09-29,Friday,Local,0,0,82,Broker,0,5,Compact,15376.0,Red,26114.0,11434.0,1000,805.0,55,3,N
CLM2913,36,M,1,38,67609.0,0,0,Own,28819,2022-10-20,Thursday,Parking Lot,2,0,31,Phone,0,12,Medium,56055.0,Black,49651.0,12774.0,2000,579.0,14,5,N
CLM2914,82,F,0,59,142975.0,0,1,Own,72996,2022-09-17,Saturday,Local,0,0,45,Online,1,5,Large,22949.0,Blue,34503.0,6414.0,1500,2618.0,81,0,N
CLM2915,61,M,1,27,108154.0,1,0,Own,64780,2023-06-12,Monday,Highway,5,0,6,Broker,0,12,Large,72166.0,Silver,34128.0,19377.0,500,2892.0,62,13,Y
CLM2916,29,M,1,68,113146.0,1,1,Rent,97597,2022-02-12,Saturday,Highway,4,1,54,Online,0,12,Compact,63566.0,Blue,32567.0,11963.0,1500,2660.0,77,13,N
CLM2917,35,F,0,7,125811.0,0,1,Rent,58095,2023-05-09,Tuesday,Parking Lot,3,0,28,Phone,0,3,Medium,22747.0,Blue,16009.0,4750.0,1500,1556.0,15,3,Y
CLM2918,57,M,0,94,136952.0,0,0,Rent,45249,2023-12-30,Saturday,Parking Lot,5,0,79,Phone,1,13,Medium,63959.0,White,8050.0,1440.0,2000,554.0,5,2,N
CLM2919,71,F,1,4,87333.0,0,0,Rent,88701,2023-05-29,Monday,Parking Lot,1,0,93,Broker,1,5,Medium,75148.0,Silver,26280.0,13319.0,1000,2591.0,90,0,N
CLM2920,29,M,1,3,42016.0,0,0,Rent,23248,2023-01-12,Thursday,Highway,4,0,32,Phone,0,5,Medium,22355.0,Black,17486.0,9221.0,2000,1607.0,36,9,Y
CLM2921,18,F,0,39,66733.0,1,0,Own,13417,2022-10-29,Saturday,Highway,1,0,6,Online,0,6,Large,18302.0,Black,37427.0,5517.0,2000,956.0,99,3,N
